,ID,sequence,seq_mol_dist,monomers,mon_SMILES,wt_%,mol_distribution,DP,MIC_ecoli,MIC_saureus,HC50,immunogenic
14,0,MoNiTmaTmaTmaNiNiTmaNiMoNiTmaTmaTmaMoTmaNiMoNiTmaNiTmaTmaTmaMoTmaTmaNiTmaNiTmaTmaTmaTmaTmaTmaTmaNiTmaNiNiTmaTmaTmaTmaNiMoMoNiNiMoNiNiTmaNiNiNiTmaNiTmaTmaNiTmaNiNiNiNiTmaNiNi,"[0.6072977975380216, 0.2921576186096863, 0.10054458385229197]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
15,0,NiTmaTmaNiTmaMoTmaNiNiTmaTmaNiNiNiMoNiTmaTmaTmaMoMoNiTmaNiNiNiNiNiTmaNiNiNiMoMoTmaNiNiTmaTmaNiMoTmaTmaNiTmaNiNiNiNiNiNiNiNiTmaTmaMoNiTmaMoMoTmaNiTmaTmaMoTmaTmaTmaTmaNi,"[0.5189295184822913, 0.33668676244704854, 0.14438371907066005]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
16,0,TmaNiNiNiTmaTmaNiNiTmaNiMoTmaMoTmaNiTmaMoMoTmaNiMoNiTmaNiNiMoNiTmaNiNiTmaTmaNiTmaTmaNiMoNiNiNiNiMoNiTmaNiNiNiNiNiTmaTmaTmaNiTmaTmaTmaNiTmaNiNiNiNiNiTmaTmaTmaNiNiNiTma,"[0.5080992060565839, 0.3851315707373519, 0.10676922320606416]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
17,0,NiTmaTmaTmaNiNiNiTmaTmaTmaNiNiNiTmaNiNiNiTmaTmaNiNiNiTmaNiTmaNiNiNiTmaNiTmaTmaTmaMoTmaTmaTmaTmaNiNiTmaMoTmaTmaNiTmaTmaTmaTmaTmaTmaTmaNiTmaTmaNiTmaTmaNiNiTmaNiTmaNiNiNiNiTmaTmaMo,"[0.6670053320170444, 0.29606037720052525, 0.03693429078243033]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
18,0,MoNiNiTmaNiTmaNiNiNiTmaNiTmaNiTmaTmaTmaTmaTmaTmaNiTmaNiTmaNiNiTmaTmaNiTmaTmaTmaNiNiNiTmaMoTmaTmaTmaMoTmaTmaTmaTmaNiNiNiNiNiMoNiNiNiNiTmaNiTmaMoNiMoNiMoNiNiNiTmaNiNiNiTma,"[0.5535058382932204, 0.35525040119221946, 0.0912437605145602]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
19,0,NiTmaMoTmaTmaTmaTmaNiMoNiTmaTmaTmaNiTmaTmaNiNiTmaTmaTmaMoNiTmaNiTmaNiTmaNiTmaTmaTmaNiMoNiNiTmaTmaNiNiNiNiMoTmaNiMoTmaTmaTmaTmaMoNiNiMoNiTmaNiNiNiTmaTmaNiNiTmaNiTmaNiMoMoMo,"[0.5757752467347628, 0.2846956159204122, 0.13952913734482486]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
20,0,MoNiTmaNiTmaNiTmaNiNiNiTmaTmaNiNiTmaTmaMoNiTmaNiTmaNiTmaNiNiTmaNiNiTmaNiMoNiNiTmaTmaNiNiNiNiNiNiNiTmaNiTmaTmaNiTmaTmaTmaTmaNiNiNiNiTmaTmaNiNiNiNiMoTmaTmaTmaNiMoNiNiNi,"[0.5121679507888179, 0.4205669196792314, 0.06726512953195057]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
21,0,NiNiTmaTmaTmaTmaNiTmaMoMoNiNiTmaNiNiTmaNiTmaTmaTmaNiNiTmaTmaNiTmaTmaTmaNiNiTmaNiTmaNiTmaTmaNiNiNiNiNiNiNiTmaNiMoNiNiTmaTmaTmaNiNiTmaTmaNiNiTmaMoNiNiNiTmaNiNiTmaNiTmaNiTma,"[0.5720893674571531, 0.3758171321452358, 0.05209350039761102]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
22,0,NiMoNiMoTmaTmaTmaNiTmaTmaTmaTmaTmaNiNiNiTmaTmaNiNiNiTmaTmaNiNiMoTmaMoNiTmaTmaNiNiNiNiTmaTmaNiNiTmaNiTmaNiMoTmaTmaNiTmaNiTmaNiTmaTmaMoMoMoNiNiTmaNiTmaMoNiNiMoNiNiMoTmaTma,"[0.5478383807367034, 0.31024669492408324, 0.14191492433921332]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
23,0,NiNiTmaTmaTmaMoNiNiNiTmaNiTmaTmaNiNiTmaTmaTmaNiNiTmaMoNiTmaNiMoNiTmaTmaNiTmaMoNiTmaNiNiTmaNiNiMoNiNiNiNiNiNiTmaTmaNiNiNiTmaNiTmaTmaNiNiNiTmaNiNiNiTmaNiMoTmaTmaMoMoTma,"[0.5080992060565839, 0.3851315707373519, 0.10676922320606416]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
24,0,NiNiMoTmaNiMoNiMoTmaMoTmaTmaTmaTmaTmaTmaNiMoNiTmaTmaNiTmaNiMoNiNiTmaTmaTmaTmaTmaNiTmaNiNiTmaNiTmaNiTmaNiNiNiNiMoNiNiTmaTmaNiMoTmaTmaTmaNiTmaMoTmaTmaNiNiTmaTmaTmaTmaNiTmaMoTma,"[0.6174784747847478, 0.2584923563521349, 0.12402916886311721]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
25,0,TmaNiTmaNiNiTmaTmaTmaTmaNiNiTmaTmaNiTmaTmaNiNiTmaTmaTmaTmaTmaTmaNiMoNiNiTmaNiTmaNiTmaTmaTmaNiTmaTmaTmaTmaNiNiNiTmaNiNiMoTmaTmaMoNiTmaNiMoNiMoTmaNiTmaTmaTmaNiNiTmaNiTmaTmaNiTmaNi,"[0.6637625188759482, 0.27497960529741544, 0.06125787582663634]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
26,0,TmaNiTmaNiMoNiNiTmaNiMoMoTmaMoNiNiNiMoTmaNiTmaTmaNiNiNiTmaNiTmaNiNiTmaMoMoNiNiTmaNiNiTmaNiTmaNiNiTmaMoNiNiTmaNiNiTmaNiTmaTmaNiTmaTmaTmaNiTmaNiTmaNiNiNiNiNiMoMoNiNi,"[0.4592246654335238, 0.40441806441642225, 0.13635727015005386]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
27,0,NiTmaTmaTmaNiNiNiMoTmaNiNiNiTmaNiNiTmaNiTmaNiTmaNiNiTmaNiTmaMoTmaNiNiNiNiTmaTmaTmaMoTmaNiTmaNiTmaNiTmaNiTmaTmaMoNiTmaTmaMoTmaNiNiTmaTmaTmaTmaTmaMoNiTmaNiNiMoTmaNiNiMoTmaTma,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
28,0,NiTmaNiTmaMoMoTmaTmaTmaTmaTmaNiNiTmaTmaNiNiNiMoTmaNiTmaTmaNiNiTmaNiNiNiTmaNiNiNiNiTmaNiTmaNiNiNiNiNiTmaNiNiNiNiNiTmaMoNiNiTmaTmaTmaTmaTmaTmaTmaNiTmaNiNiNiNiTmaTmaTmaNiTma,"[0.5720893674571531, 0.3758171321452358, 0.05209350039761102]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
29,0,NiTmaNiTmaTmaNiTmaTmaNiTmaTmaMoNiNiTmaTmaTmaTmaMoTmaMoNiNiNiNiNiTmaNiMoNiNiNiMoTmaNiMoNiTmaNiNiTmaMoMoTmaNiTmaTmaNiTmaNiTmaNiTmaTmaMoTmaNiNiNiTmaNiTmaMoTmaNiTmaTmaNiMoNi,"[0.5478383807367034, 0.3102466949240832, 0.1419149243392133]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
30,0,NiTmaNiNiTmaNiNiTmaTmaNiTmaNiTmaTmaMoTmaTmaNiNiNiMoTmaNiTmaMoNiTmaTmaTmaTmaTmaTmaTmaNiNiNiNiTmaTmaTmaNiNiTmaNiNiNiTmaMoNiTmaNiTmaTmaTmaTmaMoNiTmaNiNiNiTmaNiTmaNiTmaMoNiNiNi,"[0.5968423313115929, 0.3267315476330116, 0.07642612105539545]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
31,0,MoTmaTmaNiNiNiTmaNiTmaTmaTmaTmaNiTmaNiTmaTmaTmaNiNiTmaTmaTmaNiTmaTmaNiTmaNiNiTmaTmaTmaNiTmaTmaNiTmaNiNiNiTmaTmaNiTmaTmaNiTmaTmaMoTmaTmaMoNiNiNiNiTmaTmaNiTmaNiTmaNiNiTmaNiNiNiNi,"[0.6543163958944979, 0.3084455066064188, 0.03723809749908336]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
32,0,TmaNiNiNiTmaNiTmaNiTmaNiTmaNiNiNiNiTmaNiTmaNiTmaTmaTmaTmaMoMoTmaMoNiNiNiTmaTmaTmaTmaMoNiTmaTmaTmaTmaNiNiNiTmaNiNiTmaNiNiNiTmaTmaNiTmaNiTmaMoNiMoNiNiNiMoNiTmaNiMoNiTmaTma,"[0.5520780090309378, 0.3439124056130694, 0.10400958535599264]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
33,0,MoNiNiNiTmaNiMoNiTmaMoNiMoMoNiTmaNiTmaTmaMoTmaTmaMoNiTmaTmaTmaTmaMoTmaTmaTmaTmaNiTmaNiTmaTmaTmaNiNiNiNiMoTmaNiTmaTmaNiNiTmaTmaTmaTmaTmaMoNiNiNiNiNiMoMoNiNiNiMoNiTmaTmaTma,"[0.5590871839903785, 0.2754568001853616, 0.16545601582425987]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
34,0,NiTmaNiNiNiNiTmaMoMoTmaTmaTmaTmaTmaTmaNiNiNiMoTmaTmaTmaTmaTmaTmaNiTmaTmaTmaTmaTmaTmaTmaNiMoNiNiTmaTmaNiNiMoNiTmaTmaNiTmaNiTmaTmaNiNiMoNiNiNiTmaTmaNiNiTmaTmaNiMoTmaNiTmaTmaTmaTma,"[0.6605510846715758, 0.25410282054338074, 0.08534609478504344]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
35,0,TmaNiTmaTmaTmaNiNiTmaMoNiTmaMoTmaTmaTmaNiTmaNiTmaTmaTmaTmaNiNiTmaNiTmaTmaTmaTmaNiTmaNiTmaNiNiNiTmaTmaNiTmaMoNiTmaTmaNiTmaNiTmaTmaNiNiNiNiTmaNiTmaTmaNiNiTmaNiTmaTmaNiNiTmaNiNiNi,"[0.6543163958944979, 0.3084455066064188, 0.03723809749908336]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
36,0,NiNiMoNiNiTmaNiTmaTmaTmaTmaNiNiTmaTmaNiMoNiTmaTmaTmaNiTmaTmaNiTmaNiTmaNiMoTmaTmaTmaNiNiNiTmaNiNiNiMoTmaNiTmaMoNiNiNiNiTmaNiNiTmaNiNiTmaNiNiTmaNiTmaNiTmaNiNiMoTmaNiNiTma,"[0.5404859244760783, 0.3804173444670014, 0.07909673105692029]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
37,0,TmaTmaNiNiTmaNiTmaNiTmaMoTmaNiTmaNiTmaMoTmaNiMoTmaTmaTmaMoTmaNiTmaTmaMoTmaTmaNiNiNiNiTmaNiNiTmaNiNiNiTmaNiNiNiTmaTmaMoTmaNiTmaNiTmaTmaTmaTmaNiNiNiTmaNiTmaTmaTmaNiTmaMoNiNiTma,"[0.6220710446212905, 0.290462799954328, 0.08746615542438153]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
38,0,NiNiNiTmaTmaNiTmaTmaTmaNiNiNiNiNiNiMoNiNiNiTmaTmaNiNiTmaMoTmaTmaNiTmaNiNiNiTmaTmaNiTmaNiMoNiTmaNiNiTmaTmaNiTmaNiTmaTmaTmaNiTmaMoNiNiNiNiTmaNiTmaTmaTmaTmaTmaTmaNiNiMoTmaNi,"[0.5706148926870789, 0.3644360608221572, 0.06494904649076395]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
