,ID,sequence,seq_mol_dist,monomers,mon_SMILES,wt_%,mol_distribution,DP,MIC_ecoli,MIC_saureus,HC50,immunogenic
12,0,TmaMoMoTmaMoTmaNiTmaTmaTmaMoTmaNiNiTmaTmaTmaNiNiTmaNiNiNiTmaTmaTmaNiTmaTmaTmaNiTmaNiTmaNiTmaTmaTmaNiTmaNiNiNiNiNiNiMoNiTmaMoTmaTmaTmaTmaNiNiNiTmaNiTmaTmaTmaNiMoNiNiNiNiNiMo,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
13,0,TmaTmaMoNiTmaTmaTmaNiMoNiNiTmaNiNiNiTmaTmaNiNiNiTmaTmaNiTmaNiNiNiTmaNiTmaTmaNiTmaNiNiNiTmaTmaTmaTmaTmaTmaTmaNiNiNiTmaMoTmaMoNiMoTmaNiNiTmaNiMoTmaNiTmaMoMoTmaTmaTmaTmaNiNiNi,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
14,0,NiMoTmaTmaNiNiTmaTmaTmaTmaTmaNiNiTmaTmaTmaTmaTmaTmaTmaNiNiMoNiTmaNiTmaMoNiTmaNiTmaMoNiMoTmaNiNiTmaTmaNiNiTmaTmaTmaTmaTmaNiTmaTmaNiNiTmaMoMoNiNiTmaNiNiNiNiNiTmaNiNiTmaNiMoNi,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
15,0,MoNiTmaNiMoMoNiNiTmaTmaNiNiTmaNiTmaNiNiTmaTmaTmaTmaTmaMoNiMoNiTmaTmaTmaNiTmaNiNiTmaNiTmaNiTmaNiNiTmaNiTmaTmaNiTmaTmaTmaNiTmaTmaTmaNiMoMoNiNiTmaNiNiTmaMoTmaTmaNiNiNiNiTmaTma,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
16,0,TmaMoTmaMoNiNiTmaNiNiTmaNiTmaNiNiNiTmaNiNiNiNiNiTmaTmaTmaTmaNiTmaTmaNiNiTmaTmaNiNiNiMoTmaTmaNiMoMoMoNiTmaNiNiTmaNiTmaMoNiTmaTmaTmaTmaNiNiTmaTmaTmaTmaTmaTmaNiNiTmaMoTmaTmaNi,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
17,0,TmaTmaNiMoNiNiNiTmaNiMoTmaMoTmaNiTmaNiTmaTmaMoMoNiNiTmaNiTmaTmaNiTmaNiTmaNiNiTmaTmaMoTmaTmaTmaNiTmaNiTmaNiNiMoTmaTmaTmaNiNiTmaNiNiNiNiNiTmaNiTmaTmaMoTmaNiTmaTmaNiTmaNiNiTma,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
18,0,NiTmaNiNiNiTmaNiTmaNiMoTmaNiTmaTmaNiTmaTmaNiNiNiNiNiNiNiMoTmaNiTmaTmaTmaTmaNiNiTmaNiTmaTmaTmaTmaNiNiTmaNiTmaTmaMoTmaNiTmaTmaTmaTmaTmaTmaMoTmaMoNiMoMoMoTmaNiTmaNiNiNiTmaNiNi,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
19,0,NiNiTmaTmaTmaNiNiNiNiTmaNiTmaTmaTmaMoTmaTmaTmaMoNiNiMoTmaTmaTmaNiNiTmaMoTmaNiTmaNiTmaTmaNiNiNiNiMoTmaTmaNiTmaTmaTmaNiTmaNiMoTmaNiMoMoTmaNiNiTmaNiNiNiTmaNiNiTmaTmaNiNiTmaTma,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
20,0,NiNiNiTmaNiTmaTmaNiTmaNiTmaTmaTmaMoNiNiNiTmaNiMoNiTmaMoTmaTmaMoMoTmaNiNiTmaTmaTmaNiTmaNiTmaNiTmaTmaTmaMoTmaTmaTmaTmaTmaNiNiNiMoNiTmaNiMoNiNiTmaTmaNiNiTmaNiNiTmaTmaTmaNiNiNi,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
21,0,TmaTmaTmaTmaNiMoNiNiNiTmaNiTmaTmaTmaTmaTmaNiNiNiTmaNiNiTmaNiTmaTmaNiMoNiTmaTmaTmaTmaNiNiMoTmaTmaMoNiTmaNiTmaNiNiTmaTmaTmaTmaNiNiTmaNiNiNiNiNiTmaNiMoTmaTmaTmaMoNiNiTmaNiMoMo,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
22,0,TmaNiNiNiNiMoTmaTmaNiTmaMoNiNiNiTmaTmaNiNiMoMoTmaTmaMoTmaNiTmaTmaNiTmaNiTmaTmaNiNiTmaNiTmaTmaTmaNiNiMoTmaNiNiNiNiTmaTmaTmaNiNiNiMoMoTmaNiTmaNiTmaTmaTmaNiTmaTmaNiTmaTmaNiTma,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
23,0,TmaTmaNiNiTmaNiTmaNiTmaNiTmaNiNiNiTmaNiTmaNiMoMoNiTmaNiMoMoTmaTmaNiTmaNiNiTmaMoMoNiTmaTmaNiNiNiNiTmaTmaTmaTmaNiNiTmaTmaMoNiTmaNiTmaNiTmaTmaNiTmaNiNiNiTmaTmaNiTmaTmaTmaMoTma,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
24,0,NiNiTmaMoTmaTmaTmaNiNiMoMoTmaNiTmaTmaNiMoNiNiTmaTmaNiTmaMoNiNiNiTmaTmaNiTmaTmaTmaTmaNiMoTmaNiNiTmaNiNiTmaTmaTmaTmaTmaNiNiTmaMoTmaTmaNiNiNiNiNiNiNiTmaTmaNiTmaTmaNiTmaMoNiTma,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
25,0,TmaNiNiNiMoNiTmaNiMoNiNiTmaNiNiNiNiTmaTmaTmaTmaNiNiMoTmaTmaNiTmaNiNiTmaNiMoMoTmaMoTmaNiTmaMoNiTmaTmaNiTmaTmaNiNiMoTmaNiNiTmaNiTmaTmaTmaTmaTmaNiNiTmaTmaNiTmaNiTmaNiTmaTmaTma,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
26,0,TmaNiTmaTmaTmaNiNiMoTmaNiTmaNiNiTmaTmaNiTmaNiNiNiTmaMoNiTmaNiTmaNiNiMoNiTmaMoTmaNiTmaMoTmaNiNiTmaTmaTmaNiTmaTmaMoNiNiTmaTmaNiMoTmaTmaTmaNiMoNiNiNiNiNiTmaNiTmaTmaTmaTmaNiTma,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
27,0,TmaMoNiTmaNiTmaTmaMoNiTmaNiNiTmaNiNiTmaNiNiTmaNiTmaTmaTmaNiNiTmaNiNiNiMoNiTmaTmaMoNiTmaMoTmaNiTmaNiTmaTmaTmaNiTmaTmaMoNiNiTmaMoTmaTmaNiNiNiTmaTmaTmaNiTmaTmaNiNiNiTmaMoTmaNi,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
28,0,MoNiNiNiNiMoTmaNiNiTmaNiTmaTmaTmaMoTmaNiNiNiTmaTmaNiMoNiTmaNiTmaNiNiTmaTmaTmaMoNiTmaTmaTmaNiNiTmaTmaTmaNiNiTmaTmaTmaNiNiTmaMoNiNiNiMoTmaNiTmaTmaNiTmaTmaNiTmaNiNiMoTmaTmaTma,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
29,0,TmaMoTmaTmaTmaNiTmaTmaMoTmaTmaTmaTmaTmaTmaNiNiNiNiNiNiNiTmaNiNiTmaNiTmaMoTmaNiNiNiTmaNiMoTmaNiNiNiTmaTmaNiMoMoNiTmaNiNiTmaTmaMoNiTmaTmaNiNiTmaTmaTmaTmaTmaMoNiTmaNiNiNiNiTma,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
30,0,NiNiMoTmaTmaNiNiMoTmaNiNiTmaTmaTmaMoTmaTmaNiNiNiMoNiTmaNiMoMoNiNiTmaNiTmaNiNiTmaTmaMoTmaNiNiTmaNiTmaTmaNiNiMoTmaTmaNiNiNiTmaTmaTmaTmaNiNiTmaTmaTmaTmaTmaNiTmaTmaNiNiTmaTmaNi,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
31,0,NiTmaTmaNiTmaTmaNiNiTmaTmaNiTmaTmaNiNiNiTmaNiTmaTmaNiNiTmaNiNiNiNiMoMoMoMoNiNiNiTmaNiTmaTmaTmaTmaTmaNiNiNiTmaTmaTmaMoTmaNiTmaNiMoTmaTmaMoNiNiNiTmaNiTmaNiTmaMoTmaTmaNiTmaTma,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
32,0,MoNiTmaTmaTmaNiTmaMoNiTmaNiNiNiTmaNiNiTmaNiTmaTmaTmaTmaNiNiNiMoNiTmaTmaMoMoTmaTmaTmaTmaTmaMoNiNiTmaTmaNiTmaNiNiTmaNiTmaNiNiTmaMoNiTmaTmaTmaTmaTmaTmaMoNiTmaNiNiNiNiTmaNiNiNi,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
33,0,NiMoNiTmaNiTmaTmaTmaNiMoNiTmaNiNiNiNiTmaTmaNiNiNiNiNiTmaTmaMoNiTmaTmaTmaNiTmaTmaNiTmaNiTmaMoTmaNiTmaTmaNiTmaMoMoTmaTmaTmaTmaNiNiTmaNiNiMoTmaTmaNiTmaMoNiTmaNiTmaNiTmaNiNiTma,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
34,0,NiTmaTmaTmaNiNiTmaTmaNiNiNiTmaNiTmaTmaNiNiNiNiMoTmaTmaTmaNiTmaTmaTmaMoTmaMoNiMoNiTmaTmaTmaNiMoNiNiNiNiNiNiNiTmaTmaTmaNiTmaTmaNiNiTmaMoMoMoNiTmaTmaNiTmaTmaNiTmaTmaTmaNiTmaNi,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
35,0,MoTmaNiNiTmaNiNiTmaMoTmaTmaNiTmaTmaNiNiNiNiTmaTmaTmaTmaTmaMoTmaNiNiTmaTmaTmaNiTmaNiNiTmaMoNiNiTmaNiNiMoTmaTmaNiNiNiTmaTmaNiNiNiTmaTmaTmaMoTmaNiTmaNiTmaMoNiNiNiTmaNiTmaTmaMo,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
36,0,NiNiMoNiTmaNiTmaMoTmaTmaNiTmaTmaTmaNiTmaTmaNiMoNiNiTmaTmaNiTmaNiTmaTmaNiMoMoTmaNiTmaNiTmaNiNiNiNiMoNiTmaTmaNiTmaNiTmaTmaNiNiNiMoTmaNiTmaMoTmaTmaTmaTmaNiTmaNiTmaTmaTmaNiNiNi,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
37,0,TmaNiNiTmaTmaMoNiNiTmaTmaNiTmaNiTmaTmaTmaTmaNiNiTmaNiNiNiTmaNiTmaTmaNiNiMoNiNiNiTmaNiNiNiTmaTmaNiNiMoNiTmaTmaNiTmaMoTmaTmaNiTmaNiTmaTmaMoMoTmaNiMoTmaMoTmaTmaTmaNiTmaNiTmaNi,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
38,0,MoTmaNiNiTmaTmaMoTmaMoTmaNiNiNiTmaNiNiTmaNiTmaTmaTmaNiTmaTmaTmaNiMoNiMoNiTmaTmaTmaTmaNiNiTmaTmaTmaNiNiTmaTmaNiTmaTmaTmaTmaNiNiNiNiNiMoNiNiTmaNiTmaMoNiNiTmaTmaNiTmaNiMoNiTma,"[0.5938406733890661, 0.3047703180212013, 0.10138900858973254]","['Tma', 'Ni', 'Mo']","['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)N1CCOCC1']","[59.1, 30.7, 10.2]","[0.4542123849646637, 0.43100113585911337, 0.11478647917622276]",70,>512,>512,>2000,No
