ID,y_probs,y_pred,y_true,mask
pepID5587,"[0.9795255661010742, 0.0029999371618032455, 0.01747453399002552]",0,0,1
pepID16,"[0.546537458896637, 0.2572726905345917, 0.19618982076644897]",0,1,1
polyID30_S5,"[0.9741492867469788, 0.003603970864787698, 0.022246703505516052]",0,0,1
pepID3282,"[0.03500340133905411, 0.3300001323223114, 0.6349965333938599]",2,2,1
polyID30_S97,"[0.43254613876342773, 0.4429206848144531, 0.12453316152095795]",1,0,1
pepID6055,"[0.19215704500675201, 0.44530168175697327, 0.3625413179397583]",1,0,1
pepID6603,"[0.956695020198822, 0.00579731073230505, 0.03750764951109886]",0,0,1
pepID3028,"[0.02651410736143589, 0.3430168330669403, 0.6304689645767212]",2,1,1
pepID9371,"[0.869330644607544, 0.0348123200237751, 0.09585700929164886]",0,0,1
pepID1202,"[0.6554151773452759, 0.15957893431186676, 0.18500584363937378]",0,1,1
polyID11_S92,"[0.018198391422629356, 0.9109444618225098, 0.07085716724395752]",1,1,1
polyID18_S58,"[0.006802799645811319, 0.8112061619758606, 0.1819910854101181]",1,2,1
pepID457,"[0.8741042613983154, 0.03400637209415436, 0.09188937395811081]",0,1,1
pepID3200,"[0.053168218582868576, 0.37446463108062744, 0.5723671913146973]",2,1,1
polyID36_S86,"[0.15216027200222015, 0.7761048078536987, 0.07173491269350052]",1,2,1
pepID2826,"[0.06391261518001556, 0.4004715383052826, 0.535615861415863]",2,1,1
pepID9444,"[0.9198597073554993, 0.015843626111745834, 0.06429672241210938]",0,0,1
pepID1021,"[0.07830537110567093, 0.45740991830825806, 0.4642847180366516]",2,1,1
pepID9699,"[0.9543740153312683, 0.007621132768690586, 0.038004856556653976]",0,0,1
pepID7336,"[0.3355318605899811, 0.4207630753517151, 0.24370507895946503]",1,0,1
pepID6598,"[0.9884506464004517, 0.0014320692280307412, 0.01011737622320652]",0,0,1
pepID8546,"[0.22700567543506622, 0.49445751309394836, 0.2785368859767914]",1,0,1
pepID8309,"[0.12340576946735382, 0.4475081264972687, 0.4290861487388611]",1,0,1
polyID23_S61,"[0.0008905356517061591, 0.15473075211048126, 0.8443787097930908]",2,1,1
pepID10039,"[0.8890783190727234, 0.027778755873441696, 0.0831429734826088]",0,0,1
pepID2105,"[0.2585965692996979, 0.46280592679977417, 0.27859750390052795]",1,1,1
pepID1724,"[0.44325149059295654, 0.32102981209754944, 0.2357187271118164]",0,1,1
pepID1693,"[0.023827875033020973, 0.30295780301094055, 0.6732142567634583]",2,1,1
polyID9_S79,"[0.054933540523052216, 0.8969078660011292, 0.04815857484936714]",1,0,1
pepID10103,"[0.17054331302642822, 0.46128717064857483, 0.36816948652267456]",1,0,1
pepID6971,"[0.954857349395752, 0.00971909798681736, 0.035423532128334045]",0,0,1
polyID41_S35,"[0.7319473028182983, 0.15193285048007965, 0.11611990630626678]",0,1,1
pepID1609,"[0.04578555375337601, 0.3491562306880951, 0.6050581932067871]",2,2,1
pepID835,"[0.06099329888820648, 0.43936699628829956, 0.4996396601200104]",2,1,1
pepID1411,"[0.029225220903754234, 0.36894699931144714, 0.6018276810646057]",2,1,1
polyID31_S52,"[0.2327975034713745, 0.6600292921066284, 0.10717320442199707]",1,0,1
pepID955,"[0.11286209523677826, 0.4912791848182678, 0.3958587050437927]",1,1,1
pepID3043,"[0.021519139409065247, 0.2906644642353058, 0.687816321849823]",2,2,1
pepID6230,"[0.848738431930542, 0.046518515795469284, 0.10474307835102081]",0,0,1
pepID10230,"[0.8761373162269592, 0.032217614352703094, 0.09164509922266006]",0,0,1
pepID469,"[0.01602019928395748, 0.30253055691719055, 0.6814492344856262]",2,2,1
pepID10069,"[0.8854261636734009, 0.029579928144812584, 0.0849938914179802]",0,0,1
pepID199,"[0.09259402751922607, 0.4504932463169098, 0.45691269636154175]",2,2,1
pepID4487,"[0.005325329024344683, 0.18168802559375763, 0.8129866123199463]",2,2,1
polyID11_S83,"[0.012852680869400501, 0.8818351030349731, 0.10531225055456161]",1,1,1
pepID6880,"[0.190799281001091, 0.45834898948669434, 0.35085174441337585]",1,0,1
pepID1549,"[0.14440254867076874, 0.4559485912322998, 0.39964884519577026]",1,2,1
polyID32_S2,"[0.00028708952595479786, 0.1038883626461029, 0.8958246111869812]",2,2,1
polyID31_S42,"[0.2713218331336975, 0.6091663241386414, 0.11951188743114471]",1,0,1
pepID5036,"[0.12047262489795685, 0.43857744336128235, 0.440949946641922]",2,1,1
polyID9_S3,"[0.07275357842445374, 0.8736485242843628, 0.05359790474176407]",1,0,1
pepID2734,"[0.025967994704842567, 0.3866354525089264, 0.587396502494812]",2,2,1
polyID23_S56,"[0.001216180738992989, 0.1660509556531906, 0.8327328562736511]",2,1,1
polyID26_S37,"[0.11308661848306656, 0.8158615231513977, 0.07105186581611633]",1,0,1
polyID50_S37,"[0.34926021099090576, 0.5104541182518005, 0.1402857005596161]",1,1,1
pepID2367,"[0.17646420001983643, 0.4620017409324646, 0.361534059047699]",1,1,1
pepID1720,"[0.3035902976989746, 0.4364485442638397, 0.25996118783950806]",1,1,1
polyID31_S9,"[0.29268932342529297, 0.5863433480262756, 0.12096734344959259]",1,0,1
pepID5796,"[0.7859442830085754, 0.07381552457809448, 0.14024017751216888]",0,0,1
polyID28_S18,"[0.37862715125083923, 0.3958636224269867, 0.22550930082798004]",1,0,1
polyID26_S67,"[0.09933174401521683, 0.8366256952285767, 0.06404256820678711]",1,0,1
pepID9050,"[0.8828549385070801, 0.029040716588497162, 0.0881042405962944]",0,0,1
pepID8453,"[0.8653779029846191, 0.03610937297344208, 0.09851279109716415]",0,0,1
pepID1163,"[0.2793663740158081, 0.46497073769569397, 0.25566279888153076]",1,0,1
pepID2743,"[0.014547456987202168, 0.2942490875720978, 0.6912034153938293]",2,2,1
pepID3684,"[0.1545805037021637, 0.5190172791481018, 0.3264022767543793]",1,2,1
polyID30_S70,"[0.8821724057197571, 0.04936375468969345, 0.06846378743648529]",0,0,1
pepID2655,"[0.07662364095449448, 0.40923362970352173, 0.5141427516937256]",2,1,1
pepID7219,"[0.9733645915985107, 0.0030018887482583523, 0.023633524775505066]",0,0,1
pepID2496,"[0.2181217074394226, 0.43048468232154846, 0.3513936400413513]",1,1,1
pepID865,"[0.057529475539922714, 0.43253788352012634, 0.5099325776100159]",2,2,1
pepID8577,"[0.9907291531562805, 0.0009613502770662308, 0.008309450000524521]",0,0,1
pepID4082,"[0.01964871771633625, 0.2813616394996643, 0.6989896297454834]",2,1,1
pepID9179,"[0.9791150093078613, 0.003150713164359331, 0.01773424819111824]",0,0,1
pepID5176,"[0.939559817314148, 0.010081860236823559, 0.05035832151770592]",0,0,1
polyID25_S66,"[0.9992423057556152, 1.032161253533559e-05, 0.0007473668083548546]",0,0,1
polyID31_S76,"[0.2784022092819214, 0.5959184765815735, 0.12567932903766632]",1,0,1
polyID30_S37,"[0.8271999359130859, 0.08656984567642212, 0.08623020350933075]",0,0,1
pepID7825,"[0.9874569773674011, 0.0015178971225395799, 0.011025084182620049]",0,0,1
pepID4109,"[0.00959825050085783, 0.23535047471523285, 0.75505131483078]",2,2,1
pepID331,"[0.7083631157875061, 0.1323378086090088, 0.15929915010929108]",0,0,1
polyID26_S35,"[0.14740373194217682, 0.7799447178840637, 0.07265160232782364]",1,0,1
pepID1219,"[0.03622762858867645, 0.3457110524177551, 0.6180612444877625]",2,2,1
polyID11_S42,"[0.0005202820175327361, 0.25216954946517944, 0.7473101615905762]",2,1,1
pepID5177,"[0.8921860456466675, 0.026563121005892754, 0.08125075697898865]",0,0,1
polyID36_S77,"[0.12066584825515747, 0.811028003692627, 0.06830618530511856]",1,2,1
pepID7703,"[0.8479316234588623, 0.04461206495761871, 0.10745632648468018]",0,0,1
pepID1612,"[0.11952775716781616, 0.4205661416053772, 0.45990610122680664]",2,1,1
polyID25_S38,"[0.9983211159706116, 4.0738796087680385e-05, 0.0016381382010877132]",0,0,1
pepID6489,"[0.9448493719100952, 0.008792084641754627, 0.04635855555534363]",0,0,1
pepID6642,"[0.9195103049278259, 0.015520124696195126, 0.06496948003768921]",0,0,1
pepID8621,"[0.9890263676643372, 0.0010472508147358894, 0.009926501661539078]",0,0,1
pepID2709,"[0.024675486609339714, 0.349928081035614, 0.6253964304924011]",2,1,1
pepID4293,"[0.006206351798027754, 0.178782656788826, 0.8150109648704529]",2,2,1
polyID25_S78,"[0.9971231818199158, 0.00010789504449348897, 0.002768885577097535]",0,0,1
pepID5294,"[0.9873725771903992, 0.0014574442757293582, 0.01116996817290783]",0,0,1
pepID8217,"[0.8475260138511658, 0.04414627328515053, 0.10832775384187698]",0,0,1
pepID10354,"[0.9417523145675659, 0.01093671377748251, 0.047311000525951385]",0,0,1
pepID2561,"[0.09311113506555557, 0.4137480556964874, 0.49314072728157043]",2,2,1
polyID30_S38,"[0.8246219754219055, 0.08348720520734787, 0.09189081192016602]",0,0,1
pepID2128,"[0.01620890572667122, 0.2866324782371521, 0.6971586346626282]",2,1,1
pepID6274,"[0.8817698359489441, 0.0304887518286705, 0.08774145692586899]",0,0,1
pepID5052,"[0.0018727490678429604, 0.13104471564292908, 0.8670825362205505]",2,2,1
pepID1568,"[0.04847729951143265, 0.38729327917099, 0.564229428768158]",2,2,1
pepID2665,"[0.2605432868003845, 0.4824160933494568, 0.2570406496524811]",1,2,1
pepID4063,"[0.004326636902987957, 0.16475218534469604, 0.8309211730957031]",2,2,1
polyID25_S2,"[0.9991245865821838, 1.3136280358594377e-05, 0.0008623725734651089]",0,0,1
polyID22_S36,"[0.03433665260672569, 0.9042348861694336, 0.06142847239971161]",1,1,1
pepID10222,"[0.6062100529670715, 0.20175595581531525, 0.19203396141529083]",0,0,1
pepID9077,"[0.6026042699813843, 0.19685140252113342, 0.2005443423986435]",0,0,1
pepID1787,"[0.009019097313284874, 0.21868780255317688, 0.7722930908203125]",2,2,1
pepID959,"[0.11897735297679901, 0.4886595904827118, 0.3923631012439728]",1,0,1
polyID11_S24,"[0.01511781383305788, 0.9102643132209778, 0.0746178925037384]",1,1,1
pepID5390,"[0.8751484751701355, 0.03244458884000778, 0.09240689128637314]",0,0,1
polyID40_S16,"[0.0003204495878890157, 0.14214417338371277, 0.8575353622436523]",2,2,1
pepID9473,"[0.9346439242362976, 0.011773287318646908, 0.053582750260829926]",0,0,1
polyID11_S3,"[0.020752454176545143, 0.9148666262626648, 0.06438086181879044]",1,1,1
pepID4081,"[0.017558839172124863, 0.2603040337562561, 0.7221371531486511]",2,2,1
polyID30_S82,"[0.5838847756385803, 0.28137215971946716, 0.13474313914775848]",0,0,1
pepID4215,"[0.025979382917284966, 0.3063058853149414, 0.6677147150039673]",2,0,1
polyID22_S35,"[0.05157345533370972, 0.8734205961227417, 0.07500597089529037]",1,1,1
pepID9380,"[0.9200300574302673, 0.015313227660953999, 0.06465669721364975]",0,0,1
pepID3250,"[0.006091371178627014, 0.18266017735004425, 0.8112484812736511]",2,2,1
pepID6978,"[0.8247842192649841, 0.055832844227552414, 0.11938294023275375]",0,0,1
pepID5927,"[0.9192078113555908, 0.016062425449490547, 0.06472980231046677]",0,0,1
polyID50_S20,"[0.2175193428993225, 0.6840262413024902, 0.09845436364412308]",1,1,1
pepID7571,"[0.2442033737897873, 0.47879713773727417, 0.2769995331764221]",1,0,1
pepID969,"[0.7118573188781738, 0.1263892948627472, 0.16175337135791779]",0,2,1
polyID23_S85,"[0.0013998143840581179, 0.18694213032722473, 0.8116580843925476]",2,1,1
polyID18_S41,"[0.0010479349875822663, 0.3662930428981781, 0.6326590180397034]",2,2,1
pepID3159,"[0.014967074617743492, 0.2671425938606262, 0.7178903818130493]",2,1,1
pepID5748,"[0.664092481136322, 0.153475821018219, 0.18243169784545898]",0,0,1
polyID12_S59,"[0.0037923885975033045, 0.774195671081543, 0.22201192378997803]",1,1,1
polyID12_S2,"[0.010505780577659607, 0.9026964902877808, 0.08679770678281784]",1,1,1
polyID50_S44,"[0.32333576679229736, 0.5455414652824402, 0.13112269341945648]",1,1,1
pepID8594,"[0.953173816204071, 0.0089728320017457, 0.03785336762666702]",0,0,1
pepID2168,"[0.11508271098136902, 0.4910624623298645, 0.3938547968864441]",1,2,1
pepID2530,"[0.08040456473827362, 0.4672808349132538, 0.452314555644989]",1,1,1
pepID6625,"[0.9658321738243103, 0.00646414328366518, 0.02770370803773403]",0,0,1
pepID1937,"[0.0097113698720932, 0.22451959550380707, 0.7657690644264221]",2,1,1
pepID1503,"[0.26757296919822693, 0.44604378938674927, 0.2863833010196686]",1,1,1
pepID9026,"[0.9498698115348816, 0.007416269741952419, 0.04271399602293968]",0,0,1
pepID90,"[0.7744166254997253, 0.08136331290006638, 0.1442200243473053]",0,0,1
pepID9902,"[0.5426115393638611, 0.23249222338199615, 0.22489625215530396]",0,0,1
polyID50_S61,"[0.013201599009335041, 0.8123533129692078, 0.1744450479745865]",1,1,1
pepID8293,"[0.9857573509216309, 0.0018047381890937686, 0.012437917292118073]",0,0,1
pepID6370,"[0.9825727939605713, 0.002361748367547989, 0.015065439976751804]",0,0,1
polyID30_S60,"[0.9656352996826172, 0.007419820409268141, 0.02694494090974331]",0,0,1
pepID10110,"[0.958541214466095, 0.005417431239038706, 0.036041390150785446]",0,0,1
pepID596,"[0.06531878560781479, 0.4274108409881592, 0.507270336151123]",2,2,1
polyID28_S70,"[0.49948447942733765, 0.3048405945301056, 0.19567491114139557]",0,0,1
polyID23_S2,"[0.001349704572930932, 0.16334645450115204, 0.8353038430213928]",2,1,1
polyID26_S82,"[0.10704146325588226, 0.8253676295280457, 0.06759095937013626]",1,0,1
pepID5922,"[0.9714605808258057, 0.003726960625499487, 0.024812491610646248]",0,0,1
polyID23_S10,"[0.0018138401210308075, 0.1811429262161255, 0.8170431852340698]",2,1,1
pepID10992,"[0.17689701914787292, 0.4281841516494751, 0.39491885900497437]",1,0,1
polyID18_S90,"[0.0010446296073496342, 0.3582763969898224, 0.6406790018081665]",2,2,1
pepID4387,"[0.010861143469810486, 0.23702749609947205, 0.7521113753318787]",2,2,1
pepID6211,"[0.21072888374328613, 0.45745378732681274, 0.3318173885345459]",1,0,1
pepID1745,"[0.17636694014072418, 0.45062071084976196, 0.37301233410835266]",1,1,1
pepID7472,"[0.9490920305252075, 0.007453253027051687, 0.043454691767692566]",0,0,1
pepID10079,"[0.9349480271339417, 0.011183423921465874, 0.05386851355433464]",0,0,1
polyID22_S9,"[0.06427673995494843, 0.8609572052955627, 0.07476607710123062]",1,1,1
polyID28_S3,"[0.12091455608606339, 0.4769689738750458, 0.40211644768714905]",1,0,1
pepID4652,"[0.15412849187850952, 0.3970528841018677, 0.4488185942173004]",2,1,1
pepID6706,"[0.8860785961151123, 0.026444869115948677, 0.08747650682926178]",0,0,1
polyID9_S20,"[0.041287653148174286, 0.9142537117004395, 0.044458650052547455]",1,0,1
polyID11_S39,"[0.04242574796080589, 0.8946022391319275, 0.06297195702791214]",1,1,1
pepID5277,"[0.06073756888508797, 0.3833436071872711, 0.55591881275177]",2,0,1
polyID18_S87,"[0.0038687537889927626, 0.7730821967124939, 0.2230491042137146]",1,2,1
pepID552,"[0.1283484250307083, 0.4728655219078064, 0.3987859785556793]",1,1,1
pepID2317,"[0.09016848355531693, 0.4309609532356262, 0.4788704812526703]",2,2,1
polyID11_S45,"[0.0023977267555892467, 0.6306694746017456, 0.36693283915519714]",1,1,1
pepID6888,"[0.9685062170028687, 0.005241397302597761, 0.026252325624227524]",0,0,1
pepID5678,"[0.9980290532112122, 4.362660911283456e-05, 0.0019273062935099006]",0,0,1
pepID8503,"[0.9676616191864014, 0.005786774214357138, 0.026551609858870506]",0,0,1
pepID8611,"[0.8766660690307617, 0.0344274565577507, 0.08890648186206818]",0,0,1
pepID807,"[0.09506884217262268, 0.45612403750419617, 0.44880715012550354]",1,2,1
pepID1849,"[0.04980907589197159, 0.3860459327697754, 0.5641449689865112]",2,2,1
polyID25_S77,"[0.9987803101539612, 2.406022758805193e-05, 0.001195597113110125]",0,0,1
pepID6508,"[0.946807324886322, 0.008917023427784443, 0.044275641441345215]",0,0,1
pepID6836,"[0.9448499083518982, 0.01177091896533966, 0.04337920621037483]",0,0,1
pepID3521,"[0.4517376720905304, 0.33744120597839355, 0.21082109212875366]",0,1,1
pepID2427,"[0.007985124364495277, 0.21329690515995026, 0.7787179350852966]",2,2,1
polyID31_S4,"[0.41067537665367126, 0.44680055975914, 0.14252403378486633]",1,0,1
pepID7720,"[0.8704135417938232, 0.03634230047464371, 0.09324415773153305]",0,0,1
pepID7778,"[0.9513731598854065, 0.008799128234386444, 0.039827752858400345]",0,0,1
pepID2491,"[0.02884225733578205, 0.300509512424469, 0.6706482768058777]",2,2,1
polyID26_S48,"[0.1169230043888092, 0.815674901008606, 0.06740206480026245]",1,0,1
polyID28_S38,"[0.25852304697036743, 0.47470054030418396, 0.266776442527771]",1,0,1
polyID22_S52,"[0.030782893300056458, 0.9054924845695496, 0.06372459977865219]",1,1,1
pepID2972,"[0.05908792093396187, 0.4077257215976715, 0.5331864356994629]",2,0,1
polyID28_S50,"[0.12565386295318604, 0.4850427210330963, 0.3893034756183624]",1,0,1
polyID18_S52,"[0.0005468556773848832, 0.2664119303226471, 0.7330412268638611]",2,2,1
pepID8209,"[0.8354795575141907, 0.0490291491150856, 0.11549130082130432]",0,0,1
pepID2338,"[0.16186022758483887, 0.4686891734600067, 0.36945053935050964]",1,2,1
pepID410,"[0.17971713840961456, 0.43390953540802, 0.3863733410835266]",1,2,1
polyID22_S47,"[0.0315232127904892, 0.897419273853302, 0.07105740904808044]",1,1,1
pepID10041,"[0.9453311562538147, 0.01077262219041586, 0.043896183371543884]",0,0,1
pepID825,"[0.0701337680220604, 0.41767847537994385, 0.5121877789497375]",2,1,1
pepID5725,"[0.7959898114204407, 0.08304537087678909, 0.12096476554870605]",0,0,1
polyID32_S16,"[0.00028786782058887184, 0.14521443843841553, 0.8544976711273193]",2,2,1
polyID11_S13,"[0.0004744942707475275, 0.21464145183563232, 0.7848840951919556]",2,1,1
pepID3442,"[0.00885516032576561, 0.23185329139232635, 0.7592915892601013]",2,2,1
polyID41_S25,"[0.47277912497520447, 0.3905111253261566, 0.13670971989631653]",0,1,1
pepID1213,"[0.17062510550022125, 0.44077086448669434, 0.3886040151119232]",1,1,1
polyID26_S4,"[0.10356385260820389, 0.8297787308692932, 0.06665746122598648]",1,0,1
polyID22_S57,"[0.041623424738645554, 0.8942360877990723, 0.06414052844047546]",1,1,1
polyID40_S61,"[0.000224484276259318, 0.12550148367881775, 0.8742740750312805]",2,2,1
pepID6976,"[0.9467126727104187, 0.012185964733362198, 0.041101373732089996]",0,0,1
pepID1299,"[0.0278630368411541, 0.3434600830078125, 0.6286768913269043]",2,2,1
pepID3426,"[0.005007518455386162, 0.1889524608850479, 0.8060400485992432]",2,1,1
pepID5378,"[0.883911669254303, 0.028954366222023964, 0.08713405579328537]",0,0,1
pepID1379,"[0.10183902084827423, 0.42372822761535645, 0.4744327664375305]",2,2,1
pepID5720,"[0.062030959874391556, 0.38649213314056396, 0.5514768958091736]",2,0,1
pepID8169,"[0.15994636714458466, 0.4468268156051636, 0.39322683215141296]",1,0,1
pepID206,"[0.01899639330804348, 0.30006346106529236, 0.6809401512145996]",2,2,1
pepID6088,"[0.4617365598678589, 0.29327186942100525, 0.24499167501926422]",0,0,1
pepID5838,"[0.942389965057373, 0.009173287078738213, 0.0484367236495018]",0,0,1
polyID50_S83,"[0.29793456196784973, 0.5812926292419434, 0.12077288329601288]",1,1,1
polyID31_S30,"[0.2182047963142395, 0.6784031391143799, 0.10339203476905823]",1,0,1
polyID40_S59,"[0.0002557664120104164, 0.121212437748909, 0.8785317540168762]",2,2,1
polyID32_S18,"[0.0003565785591490567, 0.17072951793670654, 0.8289139270782471]",2,2,1
polyID11_S67,"[0.0025385525077581406, 0.6552757024765015, 0.34218573570251465]",1,1,1
polyID40_S28,"[0.0002642784093040973, 0.14639893174171448, 0.8533368110656738]",2,2,1
polyID31_S35,"[0.2579401433467865, 0.6283451318740845, 0.11371471732854843]",1,0,1
polyID9_S73,"[0.06203601509332657, 0.8862255811691284, 0.05173840373754501]",1,0,1
polyID28_S61,"[0.8389384746551514, 0.07091005891561508, 0.09015147387981415]",0,0,1
pepID8395,"[0.9463656544685364, 0.008204198442399502, 0.04543012008070946]",0,0,1
pepID196,"[0.05105797201395035, 0.37679123878479004, 0.5721508264541626]",2,1,1
polyID26_S25,"[0.06303940713405609, 0.8816952109336853, 0.05526544153690338]",1,0,1
pepID3989,"[0.29544597864151, 0.41762426495552063, 0.28692978620529175]",1,1,1
polyID9_S84,"[0.059683460742235184, 0.8915095925331116, 0.04880690947175026]",1,0,1
pepID3620,"[0.20608815550804138, 0.5005830526351929, 0.29332879185676575]",1,1,1
pepID10682,"[0.8128924369812012, 0.060627080500125885, 0.12648044526576996]",0,0,1
pepID8847,"[0.8002885580062866, 0.06813392788171768, 0.1315775364637375]",0,0,1
pepID398,"[0.10371407121419907, 0.40598973631858826, 0.4902961850166321]",2,1,1
pepID2440,"[0.13492445647716522, 0.4278063178062439, 0.4372691810131073]",2,2,1
polyID40_S86,"[0.00030931003857403994, 0.12947845458984375, 0.870212197303772]",2,2,1
polyID31_S21,"[0.04416729509830475, 0.883228063583374, 0.07260468602180481]",1,0,1
pepID6844,"[0.9510549306869507, 0.010395228862762451, 0.03854983299970627]",0,0,1
pepID6693,"[0.8062148094177246, 0.0727023333311081, 0.12108281254768372]",0,0,1
pepID9955,"[0.9529458284378052, 0.007747674826532602, 0.039306558668613434]",0,0,1
pepID5529,"[0.9783861041069031, 0.0032205369789153337, 0.018393374979496002]",0,0,1
pepID4164,"[0.009227634407579899, 0.21703560650348663, 0.7737367749214172]",2,2,1
